mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17.073721170425415,0.8533717769688371,0.053450584411621094,0.012448096007713681,6,300,3,0.03,"{'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.9810976619247449,0.9812332377688402,0.9801678165719647,0.9808329054218499,0.0004735346422081268,4
17.85900600751241,1.051609686535388,0.0512088934580485,0.0026692777687434594,6,300,3,0.06,"{'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.06}",0.9864257214153782,0.9866644538908712,0.9855646800159017,0.9862182851073836,0.0004723332230690232,2
23.574632565180462,0.33282401795939176,0.0739748477935791,0.014592240920690652,8,300,3,0.03,"{'depth': 8, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.9837397027095911,0.9845918655590135,0.9828730460841189,0.9837348714509079,0.0007017134280291308,3
22.912657817204792,0.40959211825218766,0.05780752499898275,0.005288259065980838,8,300,3,0.06,"{'depth': 8, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.06}",0.9876818631018773,0.9882443139572267,0.9866463553080687,0.9875241774557243,0.0006618240115301403,1
